11,4,15,11,4,15,21,9,15,20
27,16,7,25,12,7,3,3,19,30
3,5,29,13,20,24,30,10,19,1
21,21,3,10,9,13,21,17,29,20
10,3,29,19,3,25,6,11,24,29
3,3,25,28,12,31,20,25,25,26
6,18,4,22,3,7,8,19,17,1
20,29,26,30,19,24,11,18,11,25
12,14,24,6,14,6,24,10,32,21
19,31,30,18,32,23,27,13,18,25
27,15,23,9,19,21,16,15,2,11
23,24,13,25,30,20,13,7,25,10
7,7,29,3,30,26,14,2,32,18
32,20,16,5,16,29,5,12,12,25
16,6,3,29,1,1,28,18,11,13
4,16,21,2,15,26,5,20,32,6
15,3,23,21,14,12,8,10,21,23
23,17,21,26,1,23,10,7,28,14
26,23,31,7,15,27,15,22,4,24
19,18,29,3,8,26,32,9,31,3
7,9,28,28,27,25,17,29,9,22
1,4,21,15,28,7,27,13,15,21
4,23,9,22,24,2,18,5,21,16
31,31,24,29,19,10,26,6,29,18
9,27,5,2,21,9,20,18,19,12
22,22,16,32,26,13,12,11,28,19
4,9,14,31,14,7,26,24,11,32
18,2,7,10,28,8,31,15,20,26
13,7,5,8,20,16,27,2,31,24
10,12,25,12,17,1,15,12,7,14
7,8,13,13,15,28,19,16,31,27
8,19,15,14,31,29,14,27,21,1
6,9,10,26,23,7,28,17,20,26
26,22,19,17,24,26,9,22,17,26
14,10,6,15,8,30,28,8,21,11
28,30,21,8,2,14,29,10,16,16
11,10,14,7,32,13,15,29,14,6
17,18,14,7,6,13,12,4,31,17
2,32,4,28,6,7,13,4,5,21
29,17,21,4,10,23,22,16,14,21
1,16,12,26,16,24,29,18,26,6
4,23,22,4,27,29,9,26,1,29
29,29,3,19,16,3,3,12,24,6
18,22,31,14,27,13,22,24,28,6
26,1,30,12,3,3,27,16,5,5
19,19,22,28,5,12,10,32,9,17
16,27,30,11,29,30,1,9,8,19
2,22,1,21,32,10,2,31,2,25
9,3,13,27,30,31,24,32,20,10
32,6,10,3,11,25,9,7,20,15
15,32,10,32,1,21,10,7,14,27
20,31,1,3,8,15,11,15,32,29
22,26,27,8,15,30,13,29,7,27
16,7,31,6,27,31,16,26,1,31
4,7,27,22,28,25,30,13,27,6
31,11,1,5,19,24,5,13,4,14
25,9,21,23,21,24,6,7,13,21
31,11,6,30,12,8,17,24,25,3
32,6,28,11,14,9,21,1,32,32
17,5,15,13,4,5,18,17,4,3
2,24,28,7,31,3,11,19,22,30
27,5,15,3,15,2,11,9,30,19
2,13,9,2,24,26,15,24,14,23
8,14,17,23,12,10,7,29,30,12
30,24,18,22,9,1,11,11,23,17
8,4,13,20,9,32,18,31,31,6
23,31,4,7,22,23,6,29,21,16
25,7,29,28,9,32,6,18,16,5
12,17,31,29,30,2,30,6,20,22
4,12,4,17,2,31,18,19,22,4
16,11,3,26,2,21,14,8,16,22
22,19,20,19,23,14,26,30,15,23
24,2,17,9,2,5,15,1,1,24
25,21,23,20,29,3,24,32,23,9
26,19,16,22,26,13,17,13,2,19
5,23,16,1,14,23,1,22,11,2
32,23,18,26,6,24,17,28,20,22
21,11,21,29,4,8,11,5,2,18
16,31,27,16,22,12,27,5,16,13
28,4,16,9,22,13,13,26,31,18
12,32,26,26,25,28,13,15,32,15
5,22,2,24,26,5,7,15,12,14
18,26,7,5,11,13,18,25,6,20
16,22,3,9,8,19,16,13,32,28
26,13,7,22,11,8,19,16,9,27
30,18,23,11,4,1,16,2,27,9
20,11,22,31,10,23,26,13,1,19
10,5,25,25,2,22,13,8,5,26
23,25,3,5,25,5,20,11,31,30
4,8,6,31,24,8,26,30,8,10
14,24,13,10,32,30,1,30,10,21
22,27,18,1,29,18,9,20,5,15
1,7,5,27,19,26,4,31,11,4
8,12,6,11,2,31,25,14,1,29
28,12,31,4,29,14,3,4,26,29
1,7,1,22,27,19,12,13,32,24
27,8,4,12,22,31,2,24,16,27
32,4,23,4,1,16,4,24,24,27
12,9,18,19,29,13,25,9,14,17
30,12,4,1,28,13,28,13,12,27
24,23,13,6,21,29,32,8,19,6
23,19,27,20,19,3,14,31,7,17
30,1,10,15,32,1,25,2,18,23
28,9,28,21,12,31,21,32,26,30
15,5,15,26,19,22,32,20,2,20
8,2,26,29,20,17,4,7,29,3
15,17,18,4,30,17,2,31,27,31
20,24,24,3,25,32,8,2,24,24
6,23,9,14,20,14,24,13,11,32
15,5,14,29,22,3,19,13,27,29
15,30,22,4,15,17,31,21,29,30
30,28,17,6,14,20,19,9,7,10
5,12,14,9,9,30,17,20,23,15
27,14,19,16,3,12,20,12,31,8
5,13,28,16,5,27,7,15,5,3
29,9,14,14,32,7,18,2,31,11
11,14,10,8,19,12,31,6,1,4
28,31,10,23,8,11,23,23,24,22
16,19,16,7,5,25,25,3,20,10
17,26,19,24,5,26,18,9,23,13
13,10,23,20,9,25,4,21,6,20
20,22,4,7,4,1,5,6,18,19
23,7,30,2,14,15,1,30,19,29
15,24,9,18,1,23,8,30,29,32
25,29,2,16,30,1,30,2,28,24
17,9,2,27,1,30,5,4,31,7
22,17,25,27,24,18,6,19,32,8
2,1,20,23,30,9,10,21,30,24
17,4,17,26,6,3,31,17,13,21
21,30,21,16,29,4,32,17,12,28
29,22,16,4,12,14,5,9,12,8
12,1,22,22,29,32,25,19,15,14
21,26,20,20,8,14,1,10,32,24
21,23,28,27,28,1,29,1,31,15
26,16,26,22,32,21,20,19,19,27
15,12,22,18,8,25,7,18,12,11
15,14,22,22,11,7,31,3,18,2
29,15,6,31,31,24,30,27,26,25
22,15,8,19,13,13,31,20,2,14
16,5,31,22,9,3,9,26,30,15
21,1,23,2,2,1,9,12,3,28
1,14,10,21,16,19,6,26,8,28
5,18,32,8,14,4,4,10,8,22
31,23,8,18,21,24,1,27,11,31
30,11,4,13,7,5,24,15,30,27
15,8,23,22,15,2,20,4,27,26
29,22,13,5,14,19,30,22,10,26
4,2,29,21,10,20,16,5,23,18
20,30,14,28,29,26,25,3,13,24
27,23,18,23,19,29,31,12,24,4
31,7,24,6,4,25,17,21,1,22
7,12,13,11,29,26,32,1,1,13
10,17,22,7,13,32,29,5,29,6
2,23,12,22,16,17,30,27,18,32
10,31,11,8,2,4,9,16,21,9
5,13,24,26,10,26,30,28,2,13
1,27,26,32,13,19,3,10,7,20
15,24,10,7,25,29,22,15,2,27
8,5,32,17,23,25,9,17,30,2
8,27,18,9,14,24,25,25,3,31
19,26,2,25,2,13,17,3,8,14
4,28,16,31,8,4,19,21,29,18
22,26,32,8,2,13,23,11,1,28
8,19,23,22,15,8,22,29,13,21
30,1,32,9,8,3,8,26,24,31
15,20,17,7,14,10,29,28,7,25
1,20,18,8,19,26,10,1,12,1
2,25,13,31,27,4,26,25,19,28
17,28,10,12,28,21,32,28,25,12
13,11,4,22,30,9,23,24,4,17
29,12,15,12,30,6,29,3,19,2
19,7,14,32,27,19,10,16,20,31
7,21,6,16,6,6,1,3,24,12
21,9,9,1,7,12,13,26,32,26
21,18,27,16,9,31,6,2,5,28
10,21,32,11,4,26,23,11,27,13
31,8,5,7,23,23,5,16,5,32
15,3,18,25,4,9,11,32,6,30
7,16,20,16,10,5,25,13,24,28
3,23,2,29,6,26,4,26,32,4
8,5,25,23,12,1,16,14,31,23
7,14,21,8,2,17,30,11,2,10
28,28,7,26,6,9,10,3,8,24
18,31,19,3,20,15,29,6,7,28
22,24,9,18,1,27,15,1,17,12
18,19,24,31,10,19,6,20,13,14
27,14,4,19,2,30,20,8,11,27
20,18,10,24,29,21,15,16,7,1
20,13,26,27,27,29,30,18,27,28
9,15,12,9,25,29,24,6,25,20
7,1,6,12,24,11,4,19,19,9
27,28,9,15,21,25,6,19,17,6
4,27,20,9,9,2,26,10,15,32
32,4,4,28,22,1,3,25,11,19
3,6,9,7,25,29,16,15,11,7
14,6,29,14,21,32,6,15,26,8
12,20,24,30,22,9,8,21,20,12
24,30,11,26,31,5,26,3,28,26
6,16,22,29,4,31,15,24,7,12
9,14,31,2,5,27,11,12,10,15
1,22,1,8,6,32,23,25,2,4
2,20,11,17,22,19,15,27,2,27
22,31,15,7,17,5,5,21,30,25
5,8,22,5,17,13,26,6,25,25
5,29,2,25,14,22,14,1,4,4
20,30,28,24,24,4,26,26,22,25
23,15,20,26,9,27,8,26,3,21
15,2,7,20,4,17,32,14,14,20
15,1,4,7,14,8,2,23,30,4
11,2,1,9,28,27,27,24,2,17
29,5,17,18,24,20,25,32,30,18
16,11,21,22,2,23,11,28,9,22
15,23,5,27,31,31,1,14,28,14
8,1,19,23,13,3,6,29,24,26
10,14,2,9,24,25,21,23,25,29
19,32,20,4,10,13,12,4,22,27
13,3,22,21,6,19,22,29,10,22
17,3,4,6,16,5,24,20,11,9
1,10,10,31,28,5,16,15,23,9
7,1,11,11,3,1,19,15,23,5
24,10,15,32,23,16,24,23,16,20
2,23,22,8,1,20,20,7,22,2
19,30,21,4,17,5,21,32,15,24
18,6,18,19,30,9,32,15,28,31
32,5,24,11,11,21,26,29,26,9
18,13,9,23,1,20,24,29,16,30
3,20,32,20,2,10,8,11,27,10
2,6,23,7,23,25,9,10,4,7
21,1,28,1,28,27,21,22,30,12
12,31,22,25,32,9,15,18,6,16
24,24,31,24,30,1,17,23,1,8
9,10,31,13,5,22,5,4,5,6
27,13,11,25,1,15,19,16,22,9
28,27,13,25,15,27,2,27,12,23
7,22,11,10,26,4,29,9,5,27
21,21,32,25,25,11,7,27,20,29
15,28,13,1,32,27,31,17,26,29
13,17,18,13,7,24,29,17,16,6
21,25,13,27,11,11,22,32,25,32
11,9,3,31,21,19,17,12,17,3
26,1,27,11,12,1,2,5,22,25
25,31,7,1,29,27,31,19,16,13
15,22,23,8,16,15,26,4,31,9
29,11,20,8,23,20,13,21,32,32
6,12,31,3,30,29,30,7,27,18
7,26,1,9,5,16,26,31,9,11
27,27,21,7,5,5,32,4,30,29
7,26,28,2,14,8,4,31,13,28
7,7,9,4,20,27,24,19,18,6
4,4,1,27,8,6,13,11,31,4
8,16,20,19,22,23,12,4,5,27
2,4,14,32,20,30,16,26,30,6
27,32,14,9,9,9,1,5,21,8
22,13,4,20,16,4,30,21,30,26
3,15,7,22,10,32,15,17,16,6
17,20,32,11,9,30,30,32,25,16
1,8,20,21,28,9,17,26,21,15
12,14,13,26,20,21,8,2,6,28
14,12,20,19,16,12,30,1,25,6
20,20,31,32,13,23,11,31,1,23
27,3,22,15,20,13,27,4,2,10
28,5,27,3,8,30,21,14,18,10
21,12,19,3,29,3,1,31,32,18
9,3,22,8,28,18,2,19,5,22
26,17,24,5,21,28,9,17,12,31
28,13,15,7,25,9,7,29,16,14
11,20,19,20,21,15,20,7,9,31
17,16,28,4,28,30,32,28,26,31
17,29,4,29,10,25,12,26,19,31
29,23,17,7,23,5,6,15,18,1
21,26,4,10,24,9,19,30,23,11
17,17,20,27,5,5,2,10,4,20
11,24,30,3,12,18,7,25,20,3
6,11,1,18,25,4,9,13,16,14
16,31,5,15,13,13,29,26,27,24
25,25,13,17,31,2,1,2,27,11
1,12,9,3,6,29,9,2,16,23
19,8,19,1,24,22,22,29,10,11
3,32,24,29,26,31,26,14,10,24
24,14,14,23,8,19,17,22,4,6
25,12,23,2,17,14,16,10,32,4
32,11,32,9,12,12,10,32,13,21
5,22,32,29,32,6,21,12,24,32
15,12,1,5,2,30,31,5,21,12
29,11,6,5,28,32,2,10,7,1
24,20,18,18,4,6,10,16,5,22
11,27,18,31,31,9,3,23,29,7
6,9,4,32,18,16,10,12,9,29
29,9,16,19,6,23,19,22,2,10
32,15,5,3,30,20,1,5,18,9
13,30,6,1,3,3,18,4,31,11
27,31,20,15,26,24,1,8,10,32
2,31,9,19,11,17,21,1,31,19
24,30,2,31,12,12,9,25,5,30
16,23,14,20,26,30,3,26,17,29
21,4,17,32,32,6,5,11,12,21
19,31,21,17,5,24,6,15,5,16
11,20,8,15,12,21,5,31,28,5
25,3,26,30,29,6,4,29,15,24
11,4,2,9,26,23,19,32,27,3
2,13,20,25,14,18,11,13,23,20
